,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
4261,DRD49,OUT049,4279.521275832609
4262,FDE21,OUT019,276.8028971575214
4263,FDN44,OUT035,3064.603919137223
4264,DRC01,OUT049,923.4626189871291
4265,NCK30,OUT046,4498.1322337341
4266,FDU39,OUT013,1073.5850894019495
4267,FDB49,OUT013,1760.4462565378706
4268,FDS12,OUT045,2235.6027398077954
4269,FDR57,OUT018,2670.494386711464
4270,FDX22,OUT027,6106.071716995392
4271,FDC60,OUT013,1672.6035566692103
4272,NCE42,OUT049,4243.982515878643
4273,NCK42,OUT049,4050.226154880561
4274,DRE01,OUT017,4361.795527895335
4275,FDE57,OUT018,2191.627545484664
4276,DRK59,OUT019,1073.0184627535778
4277,FDB10,OUT027,6496.483028583803
4278,FDQ25,OUT046,3218.356436806481
4279,FDY26,OUT017,4139.80595388907
4280,FDG28,OUT049,4454.313504508775
4281,FDM14,OUT049,1928.2739369185197
4282,NCH29,OUT049,1811.596474630699
4283,FDD48,OUT049,2169.117525194805
4284,FDC17,OUT045,3968.156101790844
4285,DRH49,OUT027,2775.6774581816985
4286,FDN44,OUT018,2720.364371571211
4287,FDC29,OUT045,2106.0423746191855
4288,DRK01,OUT019,124.89806484478953
4289,FDD48,OUT017,2167.4692605899895
4290,FDB59,OUT013,3446.485713358355
4291,FDY45,OUT010,1081.6825558450414
4292,FDX60,OUT035,1503.3486939908728
4293,FDT09,OUT010,353.9942785941527
4294,DRB24,OUT018,2561.4602324431735
4295,FDL13,OUT035,4344.066497829711
4296,FDN16,OUT035,1936.52800538921
4297,FDK57,OUT013,2278.976398232113
4298,FDO22,OUT027,2678.855692302415
4299,FDC57,OUT010,756.4945223563768
4300,FDZ13,OUT027,1766.6300880855854
4301,FDW27,OUT013,2762.584656146838
4302,FDX10,OUT049,751.6955736763191
4303,FDY08,OUT018,2171.8780226950003
4304,FDA49,OUT017,1585.2113630490514
4305,FDC32,OUT018,1561.9557111090712
4306,FDO04,OUT035,1076.2750265642426
4307,NCZ54,OUT013,2967.473713255277
4308,FDY40,OUT045,880.686587438883
4309,FDW36,OUT045,1825.8494112037029
4310,FDE11,OUT017,3515.785353436542
4311,DRE37,OUT045,3394.9205419159125
4312,NCK19,OUT017,3537.8753576964787
4313,FDT19,OUT035,3240.778031960941
4314,FDE56,OUT045,1075.8072839293645
4315,FDZ57,OUT010,308.2449955304236
4316,FDB35,OUT035,1742.1871221674999
4317,FDF09,OUT010,-251.21560376412424
4318,FDO34,OUT046,3102.0615063111413
4319,FDA55,OUT046,4195.4790409784355
4320,NCM18,OUT035,1127.087600154819
4321,FDJ20,OUT019,293.8463752405059
4322,DRQ35,OUT019,294.63655072317823
4323,FDG02,OUT013,3423.4853997094274
4324,NCU29,OUT018,2534.374823425607
4325,FDL27,OUT027,2016.8285187042723
4326,NCA54,OUT035,3257.61897876001
4327,FDJ32,OUT035,1181.0180655731133
4328,FDB21,OUT019,973.8323110496751
4329,FDR46,OUT035,2822.4654325992888
4330,FDZ32,OUT046,1921.4417537948277
4331,DRF36,OUT017,3497.2779138742217
4332,NCU54,OUT017,4027.614832739556
4333,NCI31,OUT017,731.0421175298866
4334,DRA59,OUT035,3536.077916135946
4335,NCC55,OUT045,692.2564732952228
4336,FDE44,OUT018,752.9864173483722
4337,NCN26,OUT018,1933.0362285062354
4338,FDC11,OUT049,1568.2466769407472
4339,FDV24,OUT035,2759.9605963901954
4340,FDR40,OUT019,17.48152690774525
4341,NCQ17,OUT049,2905.6160608723503
4342,FDC46,OUT045,3457.34088596941
4343,NCM18,OUT046,1216.9628171878576
4344,FDK16,OUT046,1740.9145019994085
4345,FDI28,OUT017,1500.3762979105713
4346,FDS11,OUT018,3792.0516669220647
4347,DRD13,OUT046,1217.9801395300346
4348,FDL36,OUT035,1662.1096908987652
4349,FDI27,OUT013,918.353076294635
4350,FDJ53,OUT019,278.68608277942457
4351,FDS44,OUT045,4312.220011386768
4352,FDE28,OUT046,4224.143051207424
4353,FDQ33,OUT018,2566.4701115145813
4354,FDB37,OUT017,4468.95493564815
4355,FDQ31,OUT045,1564.9052341903682
4356,NCQ05,OUT046,2834.3850369424495
4357,FDE10,OUT013,2400.80529919367
4358,FDF38,OUT017,798.3897422865733
4359,FDE50,OUT019,730.4005813224716
4360,DRG37,OUT010,475.69914944862336
4361,NCH06,OUT049,4670.609422949275
4362,FDY14,OUT045,4681.21115290528
4363,FDO27,OUT017,1775.2694638371795
4364,FDQ19,OUT049,4474.469891573026
4365,FDZ26,OUT019,983.184887876811
4366,FDN51,OUT013,4779.389501461757
4367,FDK20,OUT035,2340.861260341183
4368,FDD40,OUT018,3231.3086799987423
4369,DRI25,OUT018,894.9534422965901
4370,FDH56,OUT017,2181.6517011984415
4371,FDI36,OUT027,5976.68566434782
4372,DRH11,OUT018,871.5063231265865
4373,NCV18,OUT017,1571.3454230169004
4374,DRI01,OUT049,3273.7698804524157
4375,DRE48,OUT049,3498.8521756213827
4376,FDS51,OUT035,1154.2381911706184
4377,FDM38,OUT017,921.0605018864034
4378,FDB60,OUT027,5946.8832339771225
4379,FDY58,OUT035,4338.922477382652
4380,FDY22,OUT045,2404.7021888022477
4381,FDF11,OUT027,6550.309100809659
4382,FDZ51,OUT035,1805.9520749824917
4383,FDQ45,OUT017,3442.295767347053
4384,FDF17,OUT035,3539.305409105658
4385,NCF31,OUT027,4421.313637464318
4386,FDA37,OUT013,2339.491459835251
4387,FDO51,OUT046,794.8014254951063
4388,FDF34,OUT013,3406.960327832323
4389,FDD57,OUT018,1568.2276309724841
4390,FDO37,OUT046,4313.166354521954
4391,FDR49,OUT049,915.7652159658143
4392,FDS39,OUT049,2514.3599460426794
4393,FDI48,OUT027,1821.4532880492077
4394,DRM35,OUT049,3269.729691120384
4395,FDV57,OUT035,3443.651481306251
4396,FDZ55,OUT013,2929.7235852148865
4397,FDI28,OUT035,1530.0762697812645
4398,FDS21,OUT045,1193.423231786409
4399,FDT34,OUT013,1867.0794912147633
4400,DRI25,OUT035,1074.6948909763041
4401,FDT47,OUT010,164.55640826890414
4402,DRH39,OUT045,1221.2811859022897
4403,NCD54,OUT045,2642.0334534762396
4404,FDU16,OUT027,2844.0871998392054
4405,NCW29,OUT045,2256.7607047484817
4406,FDV25,OUT027,6115.513346006585
4407,FDM56,OUT035,1920.2129228588478
4408,FDZ04,OUT027,2051.9287125533137
4409,FDG59,OUT019,-240.906601829809
4410,FDI56,OUT045,1608.3205773848654
4411,FDS33,OUT035,1654.1500572654452
4412,FDC23,OUT049,3195.4077857921197
4413,FDT11,OUT049,3578.5284801722028
4414,FDG17,OUT045,4360.722963792791
4415,FDZ44,OUT045,2107.039393216789
4416,FDJ52,OUT013,2934.0496718134577
4417,DRI23,OUT046,2866.0348136260477
4418,DRE15,OUT010,2.5621075309843597
4419,NCF07,OUT013,1863.7848570353428
4420,NCR29,OUT049,1039.442474963918
4421,FDE44,OUT019,-174.72680983129897
4422,FDT23,OUT035,1559.7756620048053
4423,NCG06,OUT017,4710.42332453071
4424,NCU41,OUT010,718.4344984488821
4425,FDH46,OUT017,1932.270450007791
4426,FDV31,OUT013,3208.424948259633
4427,NCT41,OUT027,4453.49846302162
4428,FDE22,OUT027,4617.674144868956
4429,FDC26,OUT045,1835.1063089478146
4430,DRF51,OUT017,738.2963758401436
4431,NCY53,OUT019,246.92708418402904
4432,FDY21,OUT017,3513.889582278397
4433,FDL27,OUT013,1254.3180883950156
4434,FDZ34,OUT049,3589.2248159616724
4435,NCF43,OUT010,398.08925642982115
4436,FDC21,OUT035,1950.30642193067
4437,FDL26,OUT013,2848.791614859919
4438,FDT25,OUT010,277.4264649917493
4439,NCR30,OUT046,1311.5138494715632
4440,DRL23,OUT019,195.72932145826496
4441,NCR05,OUT049,3543.6160292702666
4442,NCE19,OUT018,875.9420080900857
4443,FDY07,OUT035,844.1689117346816
4444,FDB10,OUT017,4361.688314483997
4445,FDP57,OUT013,1873.9823468906957
4446,FDU48,OUT019,325.8313749124694
4447,FDH48,OUT035,1580.0057296043008
4448,FDO33,OUT035,2174.0586694110134
4449,NCU29,OUT045,2732.2515772621373
4450,FDW35,OUT046,775.993528210735
4451,FDH05,OUT010,959.2668282054068
4452,FDP26,OUT049,1935.140265003603
4453,DRG27,OUT035,810.7091455271823
4454,FDQ33,OUT046,2826.578288713665
4455,FDH20,OUT010,162.2902569064879
4456,FDV14,OUT046,1607.3272805435884
4457,DRD01,OUT046,1030.2628832810196
4458,NCI17,OUT049,1761.1028741503849
4459,FDF39,OUT010,1112.8130383743508
4460,FDX37,OUT046,1839.2468417752884
4461,NCX17,OUT035,4351.7445389842815
4462,FDN03,OUT013,4541.319266392254
4463,NCS41,OUT010,692.0313431852668
4464,FDH34,OUT045,3446.225236263899
4465,NCX53,OUT018,2181.9835678001896
4466,FDY31,OUT046,2708.971883412518
4467,FDD20,OUT017,2347.596783036816
4468,FDE51,OUT045,850.6926182530938
4469,FDV27,OUT046,1563.6162731232132
4470,FDF16,OUT035,2771.255317716906
4471,FDZ02,OUT049,1776.4873176849137
4472,NCK05,OUT045,1163.0223181863266
4473,FDM12,OUT027,5727.546436475968
4474,NCA05,OUT018,2543.847855378471
4475,FDX33,OUT045,2876.2352759399955
4476,FDM25,OUT049,3225.056557128668
4477,FDE41,OUT018,1404.6456169604317
4478,FDW14,OUT045,1537.7742308711995
4479,NCD30,OUT046,1723.312503434324
4480,FDB23,OUT010,897.6514604888253
4481,FDF45,OUT046,1114.2970154700854
4482,FDW20,OUT017,2329.300075703083
4483,FDF47,OUT045,4003.5614985894913
4484,NCR05,OUT019,808.6354732871447
4485,DRB01,OUT046,3524.5074557846697
4486,FDE36,OUT013,2939.8179568959276
4487,FDU56,OUT049,3556.3054092514194
4488,FDB23,OUT049,4125.247260557292
4489,FDN48,OUT049,1654.6253629021217
4490,FDS43,OUT013,3480.6436552191344
4491,NCN05,OUT013,3429.668700032406
4492,NCL53,OUT049,3218.05932571022
4493,FDL56,OUT046,1568.1876144209414
4494,FDH17,OUT018,1577.6415800500267
4495,FDP37,OUT046,2313.3574802658304
4496,FDG09,OUT019,737.411790763324
4497,FDA55,OUT045,4128.761264632924
4498,FDX31,OUT049,4345.02996888895
4499,FDJ41,OUT045,4645.62944802964
4500,DRC24,OUT045,2766.162547970976
4501,FDQ21,OUT035,2348.6885019948963
4502,NCT54,OUT045,1622.9572042645793
4503,FDH08,OUT049,4305.573501074192
4504,FDY38,OUT018,3912.546892694026
4505,DRM11,OUT010,1072.5316146811674
4506,FDG32,OUT049,4076.3390983366967
4507,NCH18,OUT046,4351.832612829344
4508,FDI20,OUT035,4078.583400744677
4509,FDA33,OUT018,2558.2195036173075
4510,FDN45,OUT013,4068.7322887548094
4511,FDT45,OUT010,-107.72366051516315
4512,FDR32,OUT035,4298.8131534675495
4513,FDA48,OUT017,4158.099616566614
4514,FDN23,OUT017,2767.5789106619886
4515,NCR18,OUT035,834.3452537001173
4516,FDD45,OUT046,1696.154291279817
4517,FDI22,OUT018,3616.869517252567
4518,FDT09,OUT013,2440.888977074526
4519,DRC24,OUT027,4456.826611475856
4520,FDT39,OUT046,2782.0795359072845
4521,FDX28,OUT045,1709.6572207035126
4522,FDA50,OUT018,1568.5907233835478
4523,FDT33,OUT027,4742.376401883553
4524,FDQ60,OUT049,2321.5479689821104
4525,NCM19,OUT018,1775.794385421426
4526,FDF40,OUT046,4434.130742599144
4527,NCI30,OUT035,4420.703968877822
4528,FDK34,OUT049,4439.910407635916
4529,FDA38,OUT027,6444.971956675031
4530,FDT02,OUT045,690.3988707388307
4531,FDC11,OUT017,1567.4469398952726
4532,FDD08,OUT046,769.0638535723341
4533,NCS29,OUT046,4598.63743808685
4534,DRI03,OUT010,604.3924034041806
4535,FDK48,OUT035,1341.254908439557
4536,FDM52,OUT049,2872.8626753553776
4537,FDP49,OUT035,1077.126167662425
4538,DRA24,OUT046,2925.511826126643
4539,NCJ43,OUT049,3274.8245610608346
4540,FDE11,OUT045,3479.669712474677
4541,FDP01,OUT049,2800.1775962259762
4542,FDQ59,OUT018,1397.2894429532676
4543,FDA43,OUT019,750.327990859892
4544,FDL14,OUT017,2789.199834728233
4545,FDV50,OUT010,342.44293499610455
4546,FDT01,OUT027,6080.240865190028
4547,NCC42,OUT035,2450.739561637388
4548,FDO28,OUT046,2185.3223952848675
4549,FDD32,OUT019,39.934416044868996
4550,FDV45,OUT035,3490.6970369107903
4551,NCW17,OUT019,309.3201039642824
4552,NCJ17,OUT027,2851.5575907831408
4553,NCF18,OUT049,3499.4641633327064
4554,FDP01,OUT045,2709.5450170905806
4555,FDH24,OUT045,2793.2548256194445
4556,FDI38,OUT027,6089.453367843548
4557,FDX03,OUT035,853.7382584612217
4558,FDY28,OUT046,3946.1932307157535
4559,FDN34,OUT018,3053.7250032154243
4560,FDJ02,OUT045,2759.9722109387358
4561,FDW40,OUT019,378.09399870183245
4562,FDX03,OUT017,826.1191193256312
4563,FDE17,OUT027,4431.56123530589
4564,FDT58,OUT046,2958.7362758987315
4565,FDI38,OUT013,4023.422694366021
4566,FDW22,OUT035,4288.329385114008
4567,FDS15,OUT027,3259.257157062642
4568,NCX06,OUT013,3447.531064730449
4569,DRK47,OUT035,4319.764513001066
4570,FDC23,OUT027,5473.853027184083
4571,FDM56,OUT010,217.17420201636716
4572,FDP21,OUT046,3567.592977944316
4573,FDP58,OUT046,3962.843424669565
4574,FDA27,OUT019,1113.9320915204376
4575,FDK41,OUT019,75.03255082291344
4576,NCH42,OUT046,4251.134537370359
4577,FDG29,OUT045,749.478319839513
4578,FDW15,OUT018,2560.464733108416
4579,FDD28,OUT018,916.6189668971788
4580,FDQ37,OUT049,3541.6161676597226
4581,FDC23,OUT035,3252.4982740695427
4582,FDV13,OUT035,1663.8013344860176
4583,FDK33,OUT046,3945.740924632643
4584,FDO33,OUT013,2123.9738538078627
4585,FDN21,OUT017,2931.230185263161
4586,NCW06,OUT027,5917.18274206628
4587,FDI38,OUT035,4113.012797793
4588,FDC21,OUT027,3233.644384189189
4589,NCS05,OUT046,2405.7166255921898
4590,NCN53,OUT049,758.8991548886302
4591,FDV40,OUT010,-21.873657552888137
4592,FDG60,OUT017,4364.334780749601
4593,NCY30,OUT027,5688.433209057401
4594,FDM40,OUT045,2329.7359893976463
4595,NCO30,OUT046,3417.0305164517285
4596,FDK10,OUT046,3431.876875229452
4597,FDM36,OUT045,3212.205653857133
4598,FDN10,OUT013,2151.0806739818913
4599,FDM46,OUT018,1535.218888790989
4600,FDX50,OUT049,1982.917643484823
4601,FDP33,OUT045,4505.511197650837
4602,FDO12,OUT045,3466.1147092535166
4603,FDC28,OUT013,2004.4367393890627
4604,FDO31,OUT045,1464.134600156652
4605,FDX45,OUT035,2834.5341961169893
4606,FDV21,OUT049,2334.8626379313714
4607,FDH04,OUT049,1644.9250650985996
4608,NCG54,OUT013,3087.814650781779
4609,FDO13,OUT046,2878.1418737829745
4610,FDA09,OUT027,5476.159611518293
4611,FDC38,OUT017,2409.128601129964
4612,NCO42,OUT046,2701.4959484537494
4613,FDL45,OUT049,2336.150729813978
4614,NCK31,OUT013,932.1590457728162
4615,FDM39,OUT017,3272.7467630582614
4616,FDC22,OUT010,737.5937861147358
4617,FDF46,OUT046,2131.420546283755
4618,FDQ37,OUT045,3360.224723533657
4619,FDH41,OUT010,857.3088572303359
4620,FDQ04,OUT046,768.3632884232792
4621,NCQ02,OUT027,5559.025071164517
4622,FDJ57,OUT027,5718.42212446146
4623,NCE07,OUT049,2447.0255272264235
4624,FDE56,OUT013,1126.047915833753
4625,FDI20,OUT049,4012.8311158159113
4626,FDK36,OUT018,745.0512810920408
4627,FDP08,OUT027,5923.659829060195
4628,FDF44,OUT017,2411.5190012528046
4629,NCU53,OUT017,2965.13191255348
4630,FDF47,OUT035,4165.468745199376
4631,FDS55,OUT010,435.403808737074
4632,FDZ52,OUT010,223.73573481418288
4633,FDL04,OUT018,1677.2914223434727
4634,NCM26,OUT035,2827.2198447458177
4635,FDX43,OUT049,2998.7208942581174
4636,FDP52,OUT049,4241.855449497491
4637,DRK49,OUT045,740.7429102731464
4638,FDE38,OUT013,2892.2019179850095
4639,DRF13,OUT035,2840.0015238343203
4640,FDK41,OUT010,65.52601471015308
4641,FDJ04,OUT027,3564.5490256568146
4642,FDZ44,OUT018,1960.5016190651227
4643,FDS11,OUT013,4204.227950678791
4644,FDA55,OUT049,4233.696336214348
4645,NCW53,OUT046,3486.860480415713
4646,FDB49,OUT027,3101.252750448385
4647,FDD23,OUT017,3536.7662468923736
4648,NCV42,OUT045,1977.3244603503767
4649,NCZ29,OUT018,2093.6315535501412
4650,FDQ26,OUT013,1088.463184572159
4651,FDV08,OUT017,792.177002272872
4652,FDC53,OUT049,1798.404882796219
4653,FDV58,OUT010,707.8022183511825
4654,NCP02,OUT019,-98.19977669647946
4655,DRI37,OUT045,997.8056838390728
4656,FDQ12,OUT049,4297.1742740061945
4657,FDE33,OUT046,1490.3380703956236
4658,FDX27,OUT045,1663.319032330799
4659,FDM22,OUT017,959.0492891484922
4660,NCH30,OUT019,255.54551009959619
4661,FDC04,OUT017,4454.578944549255
4662,FDO38,OUT046,1483.6426932708953
4663,FDV52,OUT027,3476.4000514247773
4664,FDB32,OUT013,1746.8903489499712
4665,FDV43,OUT018,743.1118864538769
4666,FDI24,OUT018,3020.010253918655
4667,FDR40,OUT017,1553.4101312318592
4668,FDW02,OUT049,2377.539402476806
4669,FDE44,OUT049,910.0469713309311
4670,FDL38,OUT046,1617.95559862892
4671,NCT54,OUT010,175.54840041149686
4672,DRJ39,OUT010,886.1520434245156
4673,FDW55,OUT049,4653.619816381729
4674,DRF13,OUT019,413.71812048562674
4675,NCW17,OUT049,2434.920434532773
4676,FDP13,OUT035,819.2542676266115
4677,FDS08,OUT018,3020.330077636757
4678,NCP17,OUT035,1173.1130316887854
4679,NCO53,OUT035,3508.2281386236423
4680,FDH19,OUT045,3131.758049735098
4681,FDJ04,OUT017,2263.478638019971
4682,FDG10,OUT049,1064.4661267191775
4683,FDA40,OUT010,87.23056696801221
4684,FDI53,OUT045,2895.7129061852534
4685,FDU09,OUT010,-97.97382873765042
4686,FDK60,OUT045,1724.7226551119245
4687,FDR43,OUT017,733.8835735788575
4688,FDW22,OUT017,4181.669387294126
4689,DRP47,OUT010,1038.661273775316
4690,DRG48,OUT010,431.76751465619986
4691,FDA14,OUT035,2834.09232727342
4692,FDU49,OUT013,1582.9404744269123
4693,FDK28,OUT045,4570.813867978513
4694,FDT19,OUT046,3208.9612780115253
4695,NCQ42,OUT045,2164.810202592245
4696,FDD03,OUT045,4199.512763086055
4697,NCM53,OUT013,1895.2073065074546
4698,NCX53,OUT045,2335.9660104841328
4699,FDV14,OUT027,2849.4678780862105
4700,NCZ54,OUT017,3013.9396808164875
4701,FDB39,OUT013,1048.8978815395556
4702,DRC24,OUT046,2779.9458056799986
4703,FDY36,OUT013,1350.4274193136487
4704,FDN01,OUT035,3258.50496109786
4705,DRH25,OUT046,990.1016711788759
4706,FDV08,OUT046,789.0816536531644
4707,NCP53,OUT049,4433.054644472305
4708,FDU52,OUT010,556.4028271225774
4709,NCI42,OUT045,3788.4519472528023
4710,FDZ14,OUT035,2336.9927288946315
4711,FDF11,OUT046,4425.851635407032
4712,FDQ13,OUT018,1404.394001110785
4713,FDO32,OUT010,-186.46046239255202
4714,DRJ37,OUT018,2548.076668252265
4715,FDY43,OUT046,3070.5521194100043
4716,NCT41,OUT017,2870.8463720121185
4717,NCV17,OUT045,2282.823528183964
4718,FDM04,OUT027,1822.9811701688595
4719,DRB48,OUT018,584.9495912861931
4720,FDM24,OUT013,2731.683239669632
4721,FDT37,OUT049,4727.791630037473
4722,NCO05,OUT010,135.55516789755285
4723,FDL13,OUT046,4276.012168519873
4724,FDL15,OUT017,2817.7971267969115
4725,FDB11,OUT018,3768.107297044952
4726,FDL14,OUT019,482.61258389959204
4727,FDY10,OUT019,263.6960215345618
4728,FDJ40,OUT049,2026.291030556839
4729,NCW18,OUT046,4364.062331817581
4730,NCY06,OUT013,2383.3721763343433
4731,DRE13,OUT018,1398.2550982120465
4732,FDA26,OUT045,3968.2140026126053
4733,NCE19,OUT010,-145.13442980701944
4734,FDE33,OUT035,1545.8410966445786
4735,DRL59,OUT027,1823.2746813068986
4736,FDY07,OUT046,884.8316228523705
4737,FDF57,OUT018,3055.649071402657
4738,FDM58,OUT035,2024.8180974531592
4739,FDP26,OUT027,3123.039441234851
4740,FDY32,OUT046,2917.840067161605
4741,FDD51,OUT010,-130.62054643845428
4742,FDU22,OUT018,1995.2946022476563
4743,FDZ49,OUT018,3824.3569566571446
4744,NCI42,OUT017,4025.8628124626903
4745,FDT04,OUT027,1578.3055709579655
4746,NCU41,OUT045,3383.5699862789247
4747,FDS56,OUT045,4571.959577510815
4748,NCN42,OUT017,2789.7495451652844
4749,FDK34,OUT046,4400.502137659878
4750,FDB03,OUT017,4363.669948496315
4751,DRJ25,OUT035,917.9087201092598
4752,FDT25,OUT027,3623.3560835951807
4753,FDN20,OUT013,3001.8851100279576
4754,FDP09,OUT013,3991.153530534676
4755,FDM20,OUT019,1008.3360539185669
4756,NCG55,OUT046,2123.1319433331137
4757,NCP14,OUT045,1850.5353419331627
4758,NCH06,OUT046,4269.110763339448
4759,FDV52,OUT013,2142.560633586225
4760,NCL07,OUT035,820.3841121309373
4761,DRJ11,OUT027,5902.410153635228
4762,DRO59,OUT013,1340.2473269617324
4763,FDW15,OUT010,443.7530115839751
4764,NCQ30,OUT035,2329.572340230046
4765,NCN54,OUT019,-22.623926459165943
4766,FDY01,OUT027,3502.893768096683
4767,FDX39,OUT035,4140.858426408469
4768,FDH53,OUT027,2796.3753420536927
4769,FDA57,OUT035,814.7641757067186
4770,NCC07,OUT010,212.09708692733318
4771,FDU28,OUT013,3468.7579033488178
4772,FDK36,OUT010,-169.4889043262862
4773,FDR36,OUT018,633.301492086012
4774,NCQ17,OUT035,2799.845894582802
4775,FDS28,OUT019,-98.86554417099443
4776,FDE08,OUT045,2742.792033443984
4777,FDU22,OUT046,2286.672844111337
4778,FDG41,OUT045,1881.5946594551997
4779,FDO31,OUT010,23.13797721857387
4780,FDM21,OUT019,1058.557774890789
4781,FDU40,OUT017,3439.298802710188
4782,FDV36,OUT018,2097.120446005389
4783,FDT10,OUT027,1942.406297917428
4784,FDX38,OUT045,876.3761422158989
4785,NCU30,OUT027,4593.91597944287
4786,NCV06,OUT049,3540.3097528598378
4787,FDT16,OUT035,4680.011384363056
4788,NCP41,OUT027,3234.7020588635073
4789,FDZ56,OUT017,3085.1203445986257
4790,FDC22,OUT035,3575.921742863284
4791,FDU10,OUT035,811.0363107518845
4792,FDS46,OUT045,2113.7746205720564
4793,FDO08,OUT049,2973.5729980166097
4794,NCV42,OUT018,1688.1745251387838
4795,FDP33,OUT035,4589.647343422725
4796,FDJ12,OUT046,3987.560328454289
4797,FDH04,OUT045,1580.563945135003
4798,NCU54,OUT013,3928.5523615839716
4799,FDO36,OUT010,621.9209416579756
4800,FDT37,OUT027,6714.720625052929
4801,FDD14,OUT010,706.2986050931005
4802,FDA16,OUT013,4116.8414526957
4803,NCS42,OUT019,117.9388712782746
4804,FDP10,OUT019,187.63221001494264
4805,FDQ28,OUT049,2827.205598063581
4806,FDK57,OUT010,323.95683844258235
4807,FDK02,OUT013,2147.2181749429
4808,FDW47,OUT018,2060.9265301986015
4809,NCC42,OUT018,2146.8637848360218
4810,FDQ37,OUT018,3273.6771119531127
4811,FDL40,OUT046,1734.7358892260443
4812,DRE13,OUT010,82.8314871017696
4813,FDQ34,OUT027,3130.4584611467317
4814,NCB54,OUT046,2342.081854242225
4815,FDS48,OUT049,2814.659432875004
4816,FDO15,OUT045,1272.956443217237
4817,NCT30,OUT013,887.7256128447436
4818,FDU49,OUT027,2852.3848878107124
4819,FDE21,OUT046,2145.031027042535
4820,FDS49,OUT019,9.955517124472987
4821,FDT38,OUT027,2840.402674111081
4822,FDZ01,OUT045,1858.688772467024
4823,FDC41,OUT035,1377.4350183366173
4824,DRG13,OUT010,510.91178436312276
4825,NCZ42,OUT018,3887.311097167013
4826,NCM07,OUT045,1505.4004860215211
4827,NCV17,OUT018,2115.8015104914703
4828,DRK39,OUT035,1602.500207163171
4829,FDS37,OUT018,1940.6111574902397
4830,FDV12,OUT019,165.79004387263893
4831,NCG19,OUT018,3905.1426229981626
4832,FDS51,OUT013,1172.6897109171837
4833,NCO14,OUT046,774.2702102939472
4834,FDC38,OUT046,2398.660552041036
4835,FDN15,OUT046,2453.0262650924105
4836,NCH42,OUT013,4256.269524656394
4837,FDQ22,OUT046,716.9452036502412
4838,FDC05,OUT013,3460.498711819405
4839,FDZ31,OUT013,3499.6245507140775
4840,DRJ23,OUT049,3501.5106218835354
4841,FDC52,OUT035,2875.9482347468
4842,DRD12,OUT010,84.921816324668
4843,FDV55,OUT017,2873.471449861265
4844,FDD32,OUT046,1509.0922779815396
4845,FDR01,OUT049,3676.659680864148
4846,FDY08,OUT019,380.7371442785712
4847,FDQ45,OUT045,3354.9396673920537
4848,DRN11,OUT027,4384.540670273816
4849,NCS05,OUT018,2137.3423732836904
4850,FDY32,OUT035,2957.076419315492
4851,NCD31,OUT045,2984.5767973421252
4852,NCE06,OUT049,2926.626005383624
4853,NCP14,OUT046,1884.3761733471054
4854,NCF18,OUT019,719.8947173855186
4855,FDF14,OUT018,2559.8047592243715
4856,FDB22,OUT017,2797.4007542932804
4857,NCH54,OUT049,2945.4545500935346
4858,FDU27,OUT035,931.8913577813345
4859,FDS58,OUT027,4628.190968538775
4860,NCU29,OUT035,2842.3587218952407
4861,FDJ57,OUT013,3497.6381531126926
4862,FDL56,OUT049,1589.756160080468
4863,FDH60,OUT035,3520.1224187521607
4864,FDN24,OUT018,881.0915085598838
4865,FDD02,OUT017,2285.017779335006
4866,FDP15,OUT017,4686.736209614671
4867,FDB28,OUT027,5952.636173685943
4868,DRC49,OUT045,2685.1593090782903
4869,NCG30,OUT018,2066.0014401826543
4870,FDJ14,OUT049,1491.7930407715587
4871,FDL52,OUT045,702.9977628408819
4872,NCG19,OUT027,6479.623859044104
4873,NCN41,OUT035,2322.9333785866793
4874,FDW22,OUT013,4213.389337505162
4875,FDI02,OUT013,2027.5065775950409
4876,FDV51,OUT045,2982.889479956858
4877,FDV48,OUT046,1518.35103787628
4878,NCL17,OUT019,359.63918590402744
4879,FDP46,OUT045,1591.6437059636792
4880,FDU10,OUT045,695.6296153065325
4881,FDT37,OUT010,1088.8177575074892
4882,FDI27,OUT035,945.340931319392
4883,FDN51,OUT046,4733.368742619481
4884,FDW07,OUT035,1620.1682817376095
4885,FDN45,OUT049,4102.8523457202455
4886,DRN37,OUT027,4669.017984620646
4887,DRF48,OUT049,3553.1361026867203
4888,FDP38,OUT019,-137.14546374505582
4889,NCX18,OUT027,5802.20178613966
4890,FDK45,OUT018,1937.4101600321248
4891,FDZ37,OUT049,1585.434617857658
4892,FDS50,OUT018,3772.310542550201
4893,NCR54,OUT018,3247.295279541144
4894,NCS17,OUT035,1758.7566745538427
4895,FDV31,OUT046,3189.5958329448235
4896,DRE27,OUT017,1753.9225774176116
4897,FDN60,OUT013,2910.3424448503083
4898,FDK26,OUT013,3551.4169747652845
4899,FDX37,OUT018,1640.8417066970758
4900,FDW31,OUT046,3459.820751257969
4901,FDX26,OUT018,3300.326814470871
4902,DRL49,OUT019,368.4393780572928
4903,FDU49,OUT017,1577.2257675945805
4904,FDY58,OUT046,4263.634506224418
4905,FDN03,OUT045,4480.256274452626
4906,NCV06,OUT010,840.5149687654433
4907,FDH53,OUT045,1463.6472278319936
4908,FDG31,OUT018,1083.751657646903
4909,NCC06,OUT045,2253.869303828083
